sale_id,date,year,month,quarter,drug_name,drug_class,region,channel,rep_name,manager,units_sold,unit_price,revenue,target_revenue
TXN-00883,2024-07-21,2024,7,Q3,Omeprazole,Gastrointestinal,South,Pharmacy,Divya Menon,Lakshmi Iyer,50.0,113.85,5692.5,6492.57
TXN-00884,2020-08-16,2020,8,Q3,Amlodipine,Cardiovascular,North,Pharmacy,Rahul Verma,Amit Srivastava,124.0,101.8,12623.2,15521.86
TXN-00885,2024-03-14,2024,3,Q1,Omeprazole,Gastrointestinal,East,Pharmacy,Pooja Bose,Subrata Chatterjee,84.0,164.65,13830.6,15403.04
TXN-00886,2020-05-26,2020,5,Q2,Amoxicillin,Anti-infective,North,Pharmacy,Priya Sharma,Amit Srivastava,116.0,179.17,20783.72,22018.13
TXN-00887,2023-10-01,2023,10,Q4,Ibuprofen,Pain & Inflammation,North,Hospital,Rahul Verma,Amit Srivastava,93.0,91.5,8509.5,9531.99
TXN-00888,2020-03-12,2020,3,Q1,Insulin Glargine,Diabetes,South,Pharmacy,Karthik Raj,Lakshmi Iyer,38.0,805.36,30603.68,29663.14
TXN-00889,2022-06-28,2022,6,Q2,Aspirin,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,180.0,86.91,15643.8,14470.71
TXN-00890,2024-08-22,2024,8,Q3,Amlodipine,Cardiovascular,Central,Hospital,Nisha Yadav,Anita Pandey,88.0,159.01,13992.88,16154.0
TXN-00891,2021-12-26,2021,12,Q4,Ibuprofen,Pain & Inflammation,North,Hospital,Anjali Singh,Amit Srivastava,147.0,84.97,12490.59,13309.19
TXN-00892,2024-11-24,2024,11,Q4,Insulin Glargine,Diabetes,North,Hospital,Priya Sharma,Amit Srivastava,175.0,1183.61,207131.75,221434.51
TXN-00893,2023-07-23,2023,7,Q3,Amoxicillin,Anti-infective,South,Hospital,Suresh Nair,Lakshmi Iyer,121.0,239.38,28964.98,27111.86
TXN-00894,2024-01-26,2024,1,Q1,Aspirin,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,390.0,53.29,20783.1,20352.29
TXN-00895,2020-04-01,2020,4,Q2,Amoxicillin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,119.0,219.53,26124.07,23109.6
TXN-00896,2021-07-22,2021,7,Q3,Insulin Glargine,Diabetes,East,Hospital,Sunita Ghosh,Subrata Chatterjee,167.0,1068.52,178442.84,177237.78
TXN-00897,2023-08-04,2023,8,Q3,Sertraline,CNS,South,Pharmacy,Karthik Raj,Lakshmi Iyer,130.0,583.73,75884.9,74994.96
TXN-00898,2020-12-16,2020,12,Q4,Amlodipine,Cardiovascular,South,Pharmacy,Divya Menon,Lakshmi Iyer,100.0,189.12,18912.0,21768.48
TXN-00899,2022-09-07,2022,9,Q3,Metformin,Diabetes,West,Hospital,Vikram Shah,Rajesh Mehta,160.0,269.27,43083.2,43894.24
TXN-00900,2022-05-18,2022,5,Q2,Amlodipine,Cardiovascular,South,Pharmacy,Meena Pillai,Lakshmi Iyer,73.0,169.93,12404.89,13465.12
TXN-00901,2024-07-16,2024,7,Q3,Aspirin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,139.0,67.31,9356.09,10307.61
TXN-00902,2020-05-01,2020,5,Q2,Atorvastatin,Cardiovascular,South,Pharmacy,Suresh Nair,Lakshmi Iyer,106.0,181.58,19247.48,18289.32
TXN-00903,2023-07-20,2023,7,Q3,Amlodipine,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,148.0,159.26,23570.48,21961.76
TXN-00904,2021-03-08,2021,3,Q1,Sertraline,CNS,South,Pharmacy,Divya Menon,Lakshmi Iyer,73.0,451.48,32958.04,35939.42
TXN-00905,2022-05-20,2022,5,Q2,Atorvastatin,Cardiovascular,West,Hospital,Nikhil Joshi,Rajesh Mehta,90.0,245.39,22085.1,22239.65
TXN-00906,2024-06-25,2024,6,Q2,Metformin,Diabetes,North,Hospital,Anjali Singh,Amit Srivastava,143.0,261.0,37323.0,38456.56
TXN-00907,2024-11-20,2024,11,Q4,Amoxicillin,Anti-infective,South,Pharmacy,Suresh Nair,Lakshmi Iyer,161.0,133.15,21437.15,18773.0
TXN-00908,2022-12-06,2022,12,Q4,Omeprazole,Gastrointestinal,Central,Pharmacy,Rohit Mishra,Anita Pandey,127.0,112.97,14347.19,15928.58
TXN-00909,2024-11-04,2024,11,Q4,Amlodipine,Cardiovascular,North,Hospital,Priya Sharma,Amit Srivastava,167.0,128.47,21454.49,23924.29
TXN-00910,2024-08-18,2024,8,Q3,Omeprazole,Gastrointestinal,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,151.0,129.06,19488.06,21508.27
TXN-00911,2022-04-11,2022,4,Q2,Amoxicillin,Anti-infective,West,Pharmacy,Sneha Patil,Rajesh Mehta,191.0,161.92,30926.72,32162.47
TXN-00912,2022-01-16,2022,1,Q1,Insulin Glargine,Diabetes,East,Hospital,Sunita Ghosh,Subrata Chatterjee,57.0,1192.85,67992.45,76909.48
TXN-00913,2021-06-16,2021,6,Q2,Omeprazole,Gastrointestinal,East,Hospital,Debashish Roy,Subrata Chatterjee,93.0,121.95,11341.35,11566.81
TXN-00914,2022-03-14,2022,3,Q1,Insulin Glargine,Diabetes,South,Hospital,Divya Menon,Lakshmi Iyer,43.0,972.63,41823.09,50125.1
TXN-00915,2021-07-30,2021,7,Q3,Metformin,Diabetes,North,Hospital,Priya Sharma,Amit Srivastava,161.0,328.49,52886.89,59331.12
TXN-00916,2021-03-08,2021,3,Q1,Ciprofloxacin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,115.0,198.04,22774.6,26160.54
TXN-00917,2021-11-02,2021,11,Q4,Ibuprofen,Pain & Inflammation,South,Hospital,Karthik Raj,Lakshmi Iyer,30.0,69.03,2070.9,2150.2
TXN-00918,2021-02-23,2021,2,Q1,Metformin,Diabetes,North,Hospital,Rahul Verma,Amit Srivastava,78.0,307.09,23953.02,27457.91
TXN-00919,2022-09-03,2022,9,Q3,Insulin Glargine,Diabetes,Central,Pharmacy,Asha Tiwari,Anita Pandey,69.0,1067.4,73650.6,83181.08
TXN-00920,2023-01-08,2023,1,Q1,Insulin Glargine,Diabetes,North,Pharmacy,Rahul Verma,Amit Srivastava,125.0,1012.83,126603.75,145183.3
TXN-00921,2024-05-15,2024,5,Q2,Atorvastatin,Cardiovascular,East,Hospital,Sunita Ghosh,Subrata Chatterjee,97.0,182.29,17682.13,19640.48
TXN-00922,2020-08-24,2020,8,Q3,Atorvastatin,Cardiovascular,Central,Hospital,Deepak Gupta,Anita Pandey,131.0,157.47,20628.57,18871.26
TXN-00923,2024-11-17,2024,11,Q4,Omeprazole,Gastrointestinal,East,Pharmacy,Pooja Bose,Subrata Chatterjee,81.0,101.54,8224.74,8887.8
TXN-00924,2024-02-18,2024,2,Q1,Sertraline,CNS,Central,Pharmacy,Rohit Mishra,Anita Pandey,149.0,493.73,73565.77,71231.59
TXN-00925,2023-09-21,2023,9,Q3,Aspirin,Cardiovascular,South,Pharmacy,Suresh Nair,Lakshmi Iyer,176.0,72.69,12793.44,12232.74
TXN-00926,2023-12-15,2023,12,Q4,Insulin Glargine,Diabetes,North,Hospital,Rahul Verma,Amit Srivastava,98.0,1031.65,101101.7,110482.96
TXN-00927,2022-06-30,2022,6,Q2,Insulin Glargine,Diabetes,South,Hospital,Divya Menon,Lakshmi Iyer,29.0,865.44,25097.76,28228.68
TXN-00928,2021-10-14,2021,10,Q4,Atorvastatin,Cardiovascular,North,Pharmacy,Anjali Singh,Amit Srivastava,103.0,298.07,30701.21,32551.67
TXN-00929,2023-04-16,2023,4,Q2,Insulin Glargine,Diabetes,East,Hospital,Debashish Roy,Subrata Chatterjee,170.0,1124.1,191097.0,201826.17
TXN-00930,2024-02-08,2024,2,Q1,Aspirin,Cardiovascular,East,Hospital,Pooja Bose,Subrata Chatterjee,93.0,84.3,7839.9,8655.11
TXN-00931,2024-05-04,2024,5,Q2,Metformin,Diabetes,West,Pharmacy,Vikram Shah,Rajesh Mehta,276.0,274.35,75720.6,77378.83
TXN-00932,2024-05-11,2024,5,Q2,Metformin,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,75.0,323.77,24282.75,27859.28
TXN-00933,2023-09-23,2023,9,Q3,Amlodipine,Cardiovascular,East,Hospital,Arnab Das,Subrata Chatterjee,203.0,118.8,24116.4,23471.93
TXN-00934,2024-07-09,2024,7,Q3,Atorvastatin,Cardiovascular,Central,Pharmacy,Nisha Yadav,Anita Pandey,55.0,158.27,8704.85,10631.83
TXN-00935,2022-11-12,2022,11,Q4,Insulin Glargine,Diabetes,North,Hospital,Anjali Singh,Amit Srivastava,215.0,1008.18,216758.7,240735.73
TXN-00936,2021-08-23,2021,8,Q3,Metformin,Diabetes,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,194.0,267.61,51916.34,51321.83
TXN-00937,2021-02-20,2021,2,Q1,Sertraline,CNS,East,Pharmacy,Debashish Roy,Subrata Chatterjee,106.0,460.92,48857.52,50784.5
TXN-00938,2023-06-04,2023,6,Q2,Sertraline,CNS,East,Hospital,Arnab Das,Subrata Chatterjee,120.0,595.12,71414.4,72844.73
TXN-00939,2024-03-05,2024,3,Q1,Atorvastatin,Cardiovascular,North,Hospital,Priya Sharma,Amit Srivastava,150.0,207.53,31129.5,34446.42
TXN-00940,2020-02-24,2020,2,Q1,Atorvastatin,Cardiovascular,North,Pharmacy,Ravi Kumar,Amit Srivastava,225.0,280.62,63139.5,60104.89
TXN-00941,2021-07-11,2021,7,Q3,Metformin,Diabetes,Central,Pharmacy,Nisha Yadav,Anita Pandey,26.0,265.92,6913.92,7946.33
TXN-00942,2022-09-18,2022,9,Q3,Metformin,Diabetes,South,Pharmacy,Suresh Nair,Lakshmi Iyer,127.0,332.56,42235.12,42905.23
TXN-00943,2021-12-03,2021,12,Q4,Sertraline,CNS,Central,Hospital,Deepak Gupta,Anita Pandey,143.0,451.09,64505.87,64879.76
TXN-00944,2024-07-18,2024,7,Q3,Ciprofloxacin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,60.0,202.06,12123.6,14068.89
TXN-00945,2024-12-22,2024,12,Q4,Metformin,Diabetes,West,Hospital,Vikram Shah,Rajesh Mehta,203.0,349.32,70911.96,68769.82
TXN-00946,2023-11-07,2023,11,Q4,Ibuprofen,Pain & Inflammation,South,Hospital,Meena Pillai,Lakshmi Iyer,118.0,112.39,13262.02,14557.72
TXN-00947,2023-02-12,2023,2,Q1,Ibuprofen,Pain & Inflammation,North,Pharmacy,Priya Sharma,Amit Srivastava,129.0,100.98,13026.42,13781.95
TXN-00948,2024-08-03,2024,8,Q3,Insulin Glargine,Diabetes,Central,Pharmacy,Rohit Mishra,Anita Pandey,172.0,982.46,168983.12,177215.31
TXN-00949,2020-03-25,2020,3,Q1,Amoxicillin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,45.0,196.82,8856.9,10982.7
TXN-00950,2021-05-04,2021,5,Q2,Sertraline,CNS,North,Hospital,Rahul Verma,Amit Srivastava,90.0,481.12,43300.8,46650.93
TXN-00951,2023-03-23,2023,3,Q1,Ciprofloxacin,Anti-infective,West,Pharmacy,Kavita Desai,Rajesh Mehta,73.0,266.34,19442.82,22461.5
TXN-00952,2022-09-12,2022,9,Q3,Ciprofloxacin,Anti-infective,East,Hospital,Arnab Das,Subrata Chatterjee,276.0,265.05,73153.8,73878.25
TXN-00953,2020-12-09,2020,12,Q4,Ciprofloxacin,Anti-infective,North,Pharmacy,Priya Sharma,Amit Srivastava,211.0,250.06,52762.66,52952.33
TXN-00954,2021-09-28,2021,9,Q3,Amlodipine,Cardiovascular,North,Hospital,Rahul Verma,Amit Srivastava,122.0,167.6,20447.2,24288.03
TXN-00955,2022-07-28,2022,7,Q3,Omeprazole,Gastrointestinal,Central,Hospital,Nisha Yadav,Anita Pandey,81.0,174.96,14171.76,15118.47
TXN-00956,2024-06-03,2024,6,Q2,Insulin Glargine,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,247.0,949.72,234580.84,235721.09
TXN-00957,2021-05-20,2021,5,Q2,Aspirin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,125.0,92.38,11547.5,12651.71
TXN-00958,2021-05-09,2021,5,Q2,Sertraline,CNS,North,Pharmacy,Anjali Singh,Amit Srivastava,112.0,566.46,63443.52,70246.02
TXN-00959,2024-08-12,2024,8,Q3,Amlodipine,Cardiovascular,Central,Hospital,Nisha Yadav,Anita Pandey,81.0,172.95,14008.95,15716.65
TXN-00960,2023-05-22,2023,5,Q2,Insulin Glargine,Diabetes,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,163.0,1100.27,179344.01,170066.18
TXN-00961,2022-11-06,2022,11,Q4,Ciprofloxacin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,96.0,285.96,27452.16,26778.59
TXN-00962,2024-05-08,2024,5,Q2,Ibuprofen,Pain & Inflammation,North,Hospital,Ravi Kumar,Amit Srivastava,229.0,78.39,17951.31,16138.89
TXN-00963,2022-02-06,2022,2,Q1,Metformin,Diabetes,West,Hospital,Nikhil Joshi,Rajesh Mehta,135.0,210.99,28483.65,28411.65
TXN-00964,2022-12-18,2022,12,Q4,Metformin,Diabetes,North,Pharmacy,Rahul Verma,Amit Srivastava,108.0,271.55,29327.4,34494.28
TXN-00965,2020-01-07,2020,1,Q1,Amoxicillin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,107.0,210.06,22476.42,22619.98
TXN-00966,2023-05-15,2023,5,Q2,Ciprofloxacin,Anti-infective,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,77.0,307.38,23668.26,26699.41
TXN-00967,2023-01-05,2023,1,Q1,Metformin,Diabetes,East,Pharmacy,Debashish Roy,Subrata Chatterjee,100.0,315.21,31521.0,34406.24
TXN-00968,2021-05-11,2021,5,Q2,Sertraline,CNS,North,Hospital,Ravi Kumar,Amit Srivastava,373.0,377.0,140621.0,135577.44
TXN-00969,2020-05-22,2020,5,Q2,Metformin,Diabetes,North,Pharmacy,Anjali Singh,Amit Srivastava,75.0,349.5,26212.5,28627.53
TXN-00970,2024-06-14,2024,6,Q2,Amoxicillin,Anti-infective,West,Hospital,Vikram Shah,Rajesh Mehta,174.0,219.06,38116.44,40261.62
TXN-00971,2020-08-10,2020,8,Q3,Omeprazole,Gastrointestinal,Central,Hospital,Deepak Gupta,Anita Pandey,105.0,175.87,18466.35,16766.24
TXN-00972,2023-05-26,2023,5,Q2,Insulin Glargine,Diabetes,Central,Pharmacy,Deepak Gupta,Anita Pandey,93.0,1172.33,109026.69,95377.97
TXN-00973,2022-11-11,2022,11,Q4,Insulin Glargine,Diabetes,East,Pharmacy,Arnab Das,Subrata Chatterjee,235.0,800.32,188075.2,187537.55
TXN-00974,2020-12-01,2020,12,Q4,Sertraline,CNS,Central,Pharmacy,Deepak Gupta,Anita Pandey,329.0,473.95,155929.55,140134.26
TXN-00975,2024-02-17,2024,2,Q1,Ciprofloxacin,Anti-infective,South,Hospital,Karthik Raj,Lakshmi Iyer,205.0,306.08,62746.4,63803.27
TXN-00976,2022-08-18,2022,8,Q3,Amlodipine,Cardiovascular,North,Pharmacy,Rahul Verma,Amit Srivastava,58.0,142.54,8267.32,9122.87
TXN-00977,2023-09-02,2023,9,Q3,Sertraline,CNS,North,Pharmacy,Ravi Kumar,Amit Srivastava,183.0,473.15,86586.45,87998.55
TXN-00978,2022-10-17,2022,10,Q4,Omeprazole,Gastrointestinal,North,Hospital,Priya Sharma,Amit Srivastava,137.0,99.27,13599.99,14780.41
TXN-00979,2022-04-09,2022,4,Q2,Sertraline,CNS,Central,Hospital,Asha Tiwari,Anita Pandey,58.0,402.31,23333.98,25689.67
TXN-00980,2021-11-05,2021,11,Q4,Ibuprofen,Pain & Inflammation,South,Hospital,Meena Pillai,Lakshmi Iyer,66.0,60.91,4020.06,4521.43
TXN-00981,2024-09-05,2024,9,Q3,Amoxicillin,Anti-infective,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,129.0,148.51,19157.79,19886.8
TXN-00982,2024-03-18,2024,3,Q1,Amlodipine,Cardiovascular,North,Hospital,Anjali Singh,Amit Srivastava,163.0,168.09,27398.67,27325.93
TXN-00983,2021-04-25,2021,4,Q2,Ciprofloxacin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,106.0,222.09,23541.54,22387.57
TXN-00984,2020-06-03,2020,6,Q2,Atorvastatin,Cardiovascular,South,Pharmacy,Suresh Nair,Lakshmi Iyer,53.0,222.18,11775.54,11114.28
TXN-00985,2020-01-31,2020,1,Q1,Aspirin,Cardiovascular,East,Pharmacy,Pooja Bose,Subrata Chatterjee,71.0,97.66,6933.86,8026.23
TXN-00986,2024-05-25,2024,5,Q2,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Rohit Mishra,Anita Pandey,136.0,83.52,11358.72,12042.48
TXN-00987,2020-01-25,2020,1,Q1,Amlodipine,Cardiovascular,South,Hospital,Karthik Raj,Lakshmi Iyer,169.0,138.31,23374.39,25992.52
TXN-00988,2023-09-03,2023,9,Q3,Atorvastatin,Cardiovascular,South,Hospital,Suresh Nair,Lakshmi Iyer,107.0,273.11,29222.77,28270.41
TXN-00989,2020-11-02,2020,11,Q4,Sertraline,CNS,South,Pharmacy,Karthik Raj,Lakshmi Iyer,96.0,550.97,52893.12,55647.08
TXN-00990,2021-11-07,2021,11,Q4,Insulin Glargine,Diabetes,South,Pharmacy,Divya Menon,Lakshmi Iyer,47.0,1152.76,54179.72,61403.37
TXN-00991,2024-10-24,2024,10,Q4,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Nisha Yadav,Anita Pandey,70.0,60.59,4241.3,5142.21
TXN-00992,2021-05-05,2021,5,Q2,Amoxicillin,Anti-infective,North,Pharmacy,Rahul Verma,Amit Srivastava,49.0,190.67,9342.83,11008.61
TXN-00993,2023-12-30,2023,12,Q4,Sertraline,CNS,West,Hospital,Nikhil Joshi,Rajesh Mehta,273.0,566.35,154613.55,137591.9
TXN-00994,2024-03-05,2024,3,Q1,Atorvastatin,Cardiovascular,East,Hospital,Sunita Ghosh,Subrata Chatterjee,108.0,172.57,18637.56,19580.62
TXN-00995,2022-01-28,2022,1,Q1,Atorvastatin,Cardiovascular,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,265.0,188.65,49992.25,50417.63
TXN-00996,2022-09-28,2022,9,Q3,Metformin,Diabetes,East,Hospital,Debashish Roy,Subrata Chatterjee,158.0,206.62,32645.96,36977.15
TXN-00997,2021-08-22,2021,8,Q3,Omeprazole,Gastrointestinal,West,Pharmacy,Vikram Shah,Rajesh Mehta,159.0,151.18,24037.62,25679.79
TXN-00998,2021-12-13,2021,12,Q4,Ibuprofen,Pain & Inflammation,Central,Pharmacy,Rohit Mishra,Anita Pandey,130.0,90.54,11770.2,13291.94
TXN-00999,2022-07-04,2022,7,Q3,Amoxicillin,Anti-infective,East,Hospital,Arnab Das,Subrata Chatterjee,125.0,220.0,27500.0,26529.3
TXN-01000,2024-06-02,2024,6,Q2,Sertraline,CNS,North,Hospital,Anjali Singh,Amit Srivastava,201.0,599.47,120493.47,134389.44
TXN-01001,2023-07-27,2023,7,Q3,Amoxicillin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,64.0,201.24,12879.36,14018.54
TXN-01002,2023-08-27,2023,8,Q3,Atorvastatin,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,60.0,240.45,14427.0,14074.96
TXN-01003,2021-10-04,2021,10,Q4,Sertraline,CNS,South,Pharmacy,Karthik Raj,Lakshmi Iyer,75.0,440.54,33040.5,35238.2
TXN-01004,2020-05-12,2020,5,Q2,Amoxicillin,Anti-infective,Central,Hospital,Asha Tiwari,Anita Pandey,85.0,236.36,20090.6,22724.19
TXN-01005,2023-02-12,2023,2,Q1,Aspirin,Cardiovascular,East,Hospital,Debashish Roy,Subrata Chatterjee,137.0,50.92,6976.04,7055.9
TXN-01006,2024-01-01,2024,1,Q1,Aspirin,Cardiovascular,Central,Pharmacy,Rohit Mishra,Anita Pandey,166.0,71.93,11940.38,13103.09
TXN-01007,2023-04-29,2023,4,Q2,Atorvastatin,Cardiovascular,Central,Pharmacy,Asha Tiwari,Anita Pandey,130.0,241.29,31367.7,33251.51
TXN-01008,2020-07-12,2020,7,Q3,Insulin Glargine,Diabetes,East,Hospital,Pooja Bose,Subrata Chatterjee,54.0,1082.12,58434.48,69731.05
TXN-01009,2024-01-29,2024,1,Q1,Ibuprofen,Pain & Inflammation,East,Pharmacy,Arnab Das,Subrata Chatterjee,203.0,117.48,23848.44,21178.29
TXN-01010,2024-12-27,2024,12,Q4,Insulin Glargine,Diabetes,North,Pharmacy,Priya Sharma,Amit Srivastava,127.0,888.5,112839.5,121838.27
TXN-01011,2021-05-17,2021,5,Q2,Ciprofloxacin,Anti-infective,South,Pharmacy,Meena Pillai,Lakshmi Iyer,89.0,323.11,28756.79,31650.5
TXN-01012,2020-01-29,2020,1,Q1,Omeprazole,Gastrointestinal,West,Pharmacy,Vikram Shah,Rajesh Mehta,115.0,110.49,12706.35,13393.83
TXN-01013,2022-04-17,2022,4,Q2,Insulin Glargine,Diabetes,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,100.0,1013.39,101339.0,98791.65
TXN-01014,2021-03-24,2021,3,Q1,Ibuprofen,Pain & Inflammation,South,Pharmacy,Meena Pillai,Lakshmi Iyer,108.0,67.05,7241.4,7855.93
TXN-01015,2022-11-24,2022,11,Q4,Metformin,Diabetes,West,Pharmacy,Vikram Shah,Rajesh Mehta,160.0,297.87,47659.2,52234.41
TXN-01016,2023-12-29,2023,12,Q4,Sertraline,CNS,West,Pharmacy,Nikhil Joshi,Rajesh Mehta,223.0,489.53,109165.19,99676.77
TXN-01017,2024-07-19,2024,7,Q3,Aspirin,Cardiovascular,Central,Hospital,Nisha Yadav,Anita Pandey,25.0,78.53,1963.25,2234.47
TXN-01018,2024-12-30,2024,12,Q4,Metformin,Diabetes,South,Pharmacy,Meena Pillai,Lakshmi Iyer,113.0,237.49,26836.37,28672.0
TXN-01019,2022-04-26,2022,4,Q2,Ibuprofen,Pain & Inflammation,South,Pharmacy,Suresh Nair,Lakshmi Iyer,187.0,122.51,22909.37,21582.63
TXN-01020,2020-04-06,2020,4,Q2,Amoxicillin,Anti-infective,South,Pharmacy,Divya Menon,Lakshmi Iyer,45.0,177.63,7993.35,9318.64
TXN-01021,2023-07-09,2023,7,Q3,Ibuprofen,Pain & Inflammation,East,Pharmacy,Pooja Bose,Subrata Chatterjee,142.0,129.18,18343.56,20719.94
TXN-01022,2024-05-26,2024,5,Q2,Amlodipine,Cardiovascular,West,Pharmacy,Vikram Shah,Rajesh Mehta,75.0,119.75,8981.25,9621.42
TXN-01023,2022-03-28,2022,3,Q1,Ibuprofen,Pain & Inflammation,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,65.0,76.95,5001.75,4975.98
TXN-01024,2021-02-12,2021,2,Q1,Insulin Glargine,Diabetes,Central,Hospital,Deepak Gupta,Anita Pandey,123.0,913.32,112338.36,98187.87
TXN-01025,2021-03-04,2021,3,Q1,Ibuprofen,Pain & Inflammation,North,Hospital,Ravi Kumar,Amit Srivastava,359.0,93.27,33483.93,33288.77
TXN-01026,2020-12-07,2020,12,Q4,Aspirin,Cardiovascular,East,Pharmacy,Pooja Bose,Subrata Chatterjee,119.0,70.21,8354.99,10185.3
TXN-01027,2024-07-18,2024,7,Q3,Ibuprofen,Pain & Inflammation,Central,Hospital,Rohit Mishra,Anita Pandey,153.0,81.38,12451.14,13662.03
TXN-01028,2023-10-22,2023,10,Q4,Omeprazole,Gastrointestinal,East,Pharmacy,Debashish Roy,Subrata Chatterjee,131.0,170.61,22349.91,21986.51
TXN-01029,2021-11-21,2021,11,Q4,Amlodipine,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,148.0,148.01,21905.48,22969.13
TXN-01030,2022-05-30,2022,5,Q2,Omeprazole,Gastrointestinal,North,Hospital,Anjali Singh,Amit Srivastava,101.0,162.51,16413.51,16153.72
TXN-01031,2020-12-14,2020,12,Q4,Metformin,Diabetes,West,Pharmacy,Kavita Desai,Rajesh Mehta,34.0,243.22,8269.48,9108.22
TXN-01032,2021-07-16,2021,7,Q3,Aspirin,Cardiovascular,North,Hospital,Anjali Singh,Amit Srivastava,89.0,53.45,4757.05,5391.14
TXN-01033,2022-04-03,2022,4,Q2,Metformin,Diabetes,North,Hospital,Ravi Kumar,Amit Srivastava,210.0,234.61,49268.1,45686.9
TXN-01034,2021-12-12,2021,12,Q4,Ciprofloxacin,Anti-infective,Central,Pharmacy,Deepak Gupta,Anita Pandey,148.0,296.21,43839.08,38334.29
TXN-01035,2024-12-29,2024,12,Q4,Insulin Glargine,Diabetes,Central,Pharmacy,Deepak Gupta,Anita Pandey,190.0,987.04,187537.6,188848.64
TXN-01036,2024-07-21,2024,7,Q3,Amlodipine,Cardiovascular,Central,Pharmacy,Deepak Gupta,Anita Pandey,209.0,150.65,31485.85,30212.25
TXN-01037,2023-11-02,2023,11,Q4,Aspirin,Cardiovascular,South,Pharmacy,Suresh Nair,Lakshmi Iyer,170.0,67.98,11556.6,10321.45
TXN-01038,2020-03-26,2020,3,Q1,Sertraline,CNS,West,Hospital,Vikram Shah,Rajesh Mehta,135.0,397.28,53632.8,52809.74
TXN-01039,2022-05-13,2022,5,Q2,Aspirin,Cardiovascular,East,Pharmacy,Sunita Ghosh,Subrata Chatterjee,77.0,83.87,6457.99,6264.92
TXN-01040,2022-06-27,2022,6,Q2,Sertraline,CNS,Central,Hospital,Rohit Mishra,Anita Pandey,133.0,573.96,76336.68,83972.7
TXN-01041,2023-12-06,2023,12,Q4,Insulin Glargine,Diabetes,South,Hospital,Divya Menon,Lakshmi Iyer,63.0,884.07,55696.41,64027.18
TXN-01042,2024-05-13,2024,5,Q2,Ibuprofen,Pain & Inflammation,West,Hospital,Kavita Desai,Rajesh Mehta,86.0,101.77,8752.22,10233.83
TXN-01043,2023-10-12,2023,10,Q4,Omeprazole,Gastrointestinal,West,Pharmacy,Sneha Patil,Rajesh Mehta,103.0,148.43,15288.29,15188.54
TXN-01044,2023-04-22,2023,4,Q2,Metformin,Diabetes,North,Hospital,Ravi Kumar,Amit Srivastava,216.0,346.4,74822.4,75329.73
TXN-01045,2024-11-01,2024,11,Q4,Sertraline,CNS,South,Pharmacy,Karthik Raj,Lakshmi Iyer,104.0,453.12,47124.48,53197.21
TXN-01046,2024-05-04,2024,5,Q2,Amlodipine,Cardiovascular,West,Hospital,Kavita Desai,Rajesh Mehta,102.0,184.14,18782.28,22006.37
TXN-01047,2021-11-10,2021,11,Q4,Sertraline,CNS,South,Pharmacy,Meena Pillai,Lakshmi Iyer,87.0,364.46,31708.02,30844.78
TXN-01048,2021-10-23,2021,10,Q4,Sertraline,CNS,East,Pharmacy,Debashish Roy,Subrata Chatterjee,161.0,484.94,78075.34,88352.79
TXN-01049,2024-08-16,2024,8,Q3,Ibuprofen,Pain & Inflammation,South,Hospital,Karthik Raj,Lakshmi Iyer,132.0,120.04,15845.28,16624.19
TXN-01050,2024-02-19,2024,2,Q1,Omeprazole,Gastrointestinal,North,Pharmacy,Priya Sharma,Amit Srivastava,133.0,150.53,20020.49,21708.53
TXN-01051,2020-02-09,2020,2,Q1,Amoxicillin,Anti-infective,Central,Hospital,Asha Tiwari,Anita Pandey,40.0,142.1,5684.0,5810.96
